"Dist Code","Year","State Code","State Name","Dist Name","RICE AREA (1000 ha)","RICE PRODUCTION (1000 tons)","RICE YIELD (Kg per ha)","WHEAT AREA (1000 ha)","WHEAT PRODUCTION (1000 tons)","WHEAT YIELD (Kg per ha)","KHARIF SORGHUM AREA (1000 ha)","KHARIF SORGHUM PRODUCTION (1000 tons)","KHARIF SORGHUM YIELD (Kg per ha)","RABI SORGHUM AREA (1000 ha)","RABI SORGHUM PRODUCTION (1000 tons)","RABI SORGHUM YIELD (Kg per ha)","SORGHUM AREA (1000 ha)","SORGHUM PRODUCTION (1000 tons)","SORGHUM YIELD (Kg per ha)","PEARL MILLET AREA (1000 ha)","PEARL MILLET PRODUCTION (1000 tons)","PEARL MILLET YIELD (Kg per ha)","MAIZE AREA (1000 ha)","MAIZE PRODUCTION (1000 tons)","MAIZE YIELD (Kg per ha)","FINGER MILLET AREA (1000 ha)","FINGER MILLET PRODUCTION (1000 tons)","FINGER MILLET YIELD (Kg per ha)","BARLEY AREA (1000 ha)","BARLEY PRODUCTION (1000 tons)","BARLEY YIELD (Kg per ha)","CHICKPEA AREA (1000 ha)","CHICKPEA PRODUCTION (1000 tons)","CHICKPEA YIELD (Kg per ha)","PIGEONPEA AREA (1000 ha)","PIGEONPEA PRODUCTION (1000 tons)","PIGEONPEA YIELD (Kg per ha)","MINOR PULSES AREA (1000 ha)","MINOR PULSES PRODUCTION (1000 tons)","MINOR PULSES YIELD (Kg per ha)","GROUNDNUT AREA (1000 ha)","GROUNDNUT PRODUCTION (1000 tons)","GROUNDNUT YIELD (Kg per ha)","SESAMUM AREA (1000 ha)","SESAMUM PRODUCTION (1000 tons)","SESAMUM YIELD (Kg per ha)","RAPESEED AND MUSTARD AREA (1000 ha)","RAPESEED AND MUSTARD PRODUCTION (1000 tons)","RAPESEED AND MUSTARD YIELD (Kg per ha)","SAFFLOWER AREA (1000 ha)","SAFFLOWER PRODUCTION (1000 tons)","SAFFLOWER YIELD (Kg per ha)","CASTOR AREA (1000 ha)","CASTOR PRODUCTION (1000 tons)","CASTOR YIELD (Kg per ha)","LINSEED AREA (1000 ha)","LINSEED PRODUCTION (1000 tons)","LINSEED YIELD (Kg per ha)","SUNFLOWER AREA (1000 ha)","SUNFLOWER PRODUCTION (1000 tons)","SUNFLOWER YIELD (Kg per ha)","SOYABEAN AREA (1000 ha)","SOYABEAN PRODUCTION (1000 tons)","SOYABEAN YIELD (Kg per ha)","OILSEEDS AREA (1000 ha)","OILSEEDS PRODUCTION (1000 tons)","OILSEEDS YIELD (Kg per ha)","SUGARCANE AREA (1000 ha)","SUGARCANE PRODUCTION (1000 tons)","SUGARCANE YIELD (Kg per ha)","COTTON AREA (1000 ha)","COTTON PRODUCTION (1000 tons)","COTTON YIELD (Kg per ha)","FRUITS AREA (1000 ha)","VEGETABLES AREA (1000 ha)","FRUITS AND VEGETABLES AREA (1000 ha)","POTATOES AREA (1000 ha)","ONION AREA (1000 ha)","FODDER AREA (1000 ha)"
"67","1970","5","Karnataka","Mysore","69.8","170.0","2435.53","0.1","0.1","1000.0","94.9","79.4","836.67","0.0","0.0","0.0","94.9","79.4","836.67","1.7","0.7","411.76","2.8","8.7","3107.14","120.2","118.3","984.19","0.0","0.0","0.0","3.3","1.5","454.55","7.9","4.0","506.33","101.78","28.14","276.48","35.6","39.0","1095.51","8.9","2.9","325.84","0.0","0.0","0.0","0.0","0.0","0.0","5.6","2.8","500.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","49.54","43.79","883.93","2.5","21.2","8480.0","4.8","0.4","83.33","2.07","2.45","4.52","0.05","0.6","0.94"
"67","1971","5","Karnataka","Mysore","72.1","180.7","2506.24","0.0","0.0","0.0","95.6","109.3","1143.31","0.0","0.0","0.0","95.6","109.3","1143.31","1.6","1.0","625.0","6.6","16.0","2424.24","118.0","103.1","873.73","0.0","0.0","0.0","3.6","1.5","416.67","8.5","6.0","705.88","102.97","35.07","340.58","35.6","46.6","1308.99","7.8","1.9","243.59","0.1","0.0","0.0","0.01","0.0","0.0","5.5","5.1","927.27","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","49.32","54.07","1096.31","2.6","22.9","8807.69","6.6","0.6","90.91","2.15","3.23","5.38","0.04","0.64","0.48"
"67","1972","5","Karnataka","Mysore","78.2","176.4","2255.75","0.0","0.0","0.0","98.1","102.9","1048.93","1.8","2.9","1611.11","99.9","105.8","1059.06","1.9","0.7","368.42","8.3","21.3","2566.27","116.8","90.2","772.26","0.0","0.0","0.0","3.2","0.4","125.0","9.1","6.7","736.26","111.52","29.9","268.11","32.7","19.9","608.56","8.5","1.9","223.53","0.3","0.1","333.33","0.0","0.02","0.0","5.6","4.0","714.29","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","46.5","25.46","547.53","4.1","40.8","9951.22","6.8","1.6","235.29","2.18","2.39","4.57","0.04","0.68","0.33"
"67","1973","5","Karnataka","Mysore","77.2","181.3","2348.45","0.0","0.1","0.0","98.2","123.1","1253.56","1.4","0.6","428.57","99.6","123.7","1241.97","1.6","2.8","1750.0","8.7","25.5","2931.03","115.0","97.9","851.3","0.0","0.0","0.0","3.0","1.4","466.67","10.1","5.8","574.26","109.21","31.8","291.18","39.9","24.3","609.02","8.4","3.0","357.14","0.1","0.0","0.0","0.1","0.0","0.0","5.2","3.0","576.92","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","53.21","29.96","563.05","4.9","46.1","9408.16","6.8","1.2","176.47","2.25","1.83","4.08","0.03","0.41","0.32"
"67","1974","5","Karnataka","Mysore","71.1","144.2","2028.13","0.1","0.1","1000.0","101.8","89.1","875.25","0.8","0.4","500.0","102.6","89.5","872.32","2.1","4.0","1904.76","9.2","19.2","2086.96","115.0","87.4","760.0","0.0","0.0","0.0","2.9","1.3","448.28","8.9","3.1","348.31","115.61","31.3","270.74","41.7","42.6","1021.58","8.1","3.0","370.37","0.1","0.0","0.0","0.3","0.1","333.33","5.7","2.8","491.23","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","56.72","48.24","850.49","5.8","39.9","6879.31","6.1","1.3","213.11","1.95","1.84","3.79","0.02","0.39","0.02"
"67","1975","5","Karnataka","Mysore","72.1","161.8","2244.11","0.2","0.2","1000.0","99.1","99.3","1002.02","1.2","4.3","3583.33","100.3","103.6","1032.9","2.2","4.8","2181.82","9.9","27.7","2797.98","114.7","170.7","1488.23","0.0","0.0","0.0","3.0","1.4","466.67","9.2","4.7","510.87","115.45","33.95","294.07","42.2","42.0","995.26","6.9","2.6","376.81","0.0","0.0","0.0","0.0","0.0","0.0","5.8","3.9","672.41","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","58.55","49.22","840.65","6.0","49.8","8300.0","7.7","0.8","103.9","2.01","1.86","3.87","0.02","0.39","0.02"
"67","1976","5","Karnataka","Mysore","67.6","142.9","2113.91","0.1","0.1","1000.0","83.8","20.0","238.66","4.6","11.0","2391.3","88.4","31.0","350.68","2.0","0.7","350.0","9.4","21.5","2287.23","107.2","78.6","733.21","0.0","0.0","0.0","3.0","1.1","366.67","8.8","3.9","443.18","113.6","24.32","214.08","38.7","18.8","485.79","6.5","1.7","261.54","0.1","0.0","0.0","0.1","0.0","0.0","5.7","2.4","421.05","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","54.26","23.61","435.13","6.2","37.4","6032.26","5.8","0.6","103.45","1.98","2.28","4.26","0.02","0.38","0.02"
"67","1977","5","Karnataka","Mysore","68.6","175.1","2552.48","0.1","0.1","1000.0","98.2","76.3","776.99","0.7","2.4","3428.57","98.9","78.7","795.75","2.0","3.0","1500.0","9.4","26.1","2776.6","115.3","167.1","1449.26","0.0","0.0","0.0","3.4","1.3","382.35","8.6","6.1","709.3","116.71","33.74","289.09","36.3","43.7","1203.86","6.2","3.6","580.65","0.1","0.0","0.0","0.2","0.0","0.0","5.7","2.8","491.23","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","52.27","51.06","976.85","6.7","45.6","6805.97","4.9","0.6","122.45","2.06","2.01","4.07","0.04","0.4","0.06"
"67","1978","5","Karnataka","Mysore","68.5","168.3","2456.93","0.5","0.1","200.0","106.1","118.0","1112.16","0.9","2.5","2777.78","107.0","120.5","1126.17","2.1","2.1","1000.0","8.6","23.0","2674.42","121.6","165.0","1356.91","0.0","0.0","0.0","3.2","1.3","406.25","8.3","3.6","433.73","121.33","49.77","410.2","34.5","37.0","1072.46","6.1","2.1","344.26","0.1","0.0","0.0","0.4","0.1","250.0","5.6","2.3","410.71","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","50.78","42.55","837.93","6.9","57.4","8318.84","5.7","0.4","70.18","1.65","2.09","3.73","0.04","0.41","0.09"
"67","1979","5","Karnataka","Mysore","74.9","209.8","2801.07","0.1","0.1","1000.0","100.6","113.8","1131.21","0.6","1.2","2000.0","101.2","115.0","1136.36","2.2","1.1","500.0","14.0","38.2","2728.57","122.8","162.7","1324.92","0.0","0.0","0.0","3.5","1.4","400.0","8.4","5.7","678.57","112.62","41.98","372.76","31.2","40.7","1304.49","6.0","1.7","283.33","0.1","0.0","0.0","0.4","0.1","250.0","5.6","3.2","571.43","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","50.84","44.03","866.05","6.0","49.6","8266.67","6.0","0.5","83.33","2.03","2.58","4.61","0.02","0.28","0.04"
"67","1980","5","Karnataka","Mysore","65.7","301.8","4593.61","0.0","0.0","0.0","92.0","88.3","959.78","0.7","1.0","1428.57","92.7","89.3","963.32","1.7","1.6","941.18","7.0","22.0","3142.86","119.9","141.0","1175.98","0.0","0.0","0.0","2.8","1.1","392.86","7.8","2.0","256.41","119.84","39.71","331.36","26.6","26.0","977.44","6.2","2.0","322.58","0.0","0.0","0.0","0.3","0.2","666.67","5.5","1.9","345.45","0.0","0.0","0.0","1.7","1.9","1117.65","0.0","0.0","0.0","48.27","37.23","771.29","7.0","63.7","9100.0","5.2","0.3","57.69","2.02","2.71","4.73","0.02","0.18","0.22"
"67","1981","5","Karnataka","Mysore","68.8","168.1","2443.31","0.0","0.0","0.0","90.4","68.9","762.17","1.2","2.6","2166.67","91.6","71.5","780.57","1.5","1.0","666.67","8.0","19.7","2462.5","118.8","177.8","1496.63","0.0","0.0","0.0","3.2","1.4","437.5","6.8","2.3","338.24","131.99","43.9","332.6","30.5","19.4","636.07","5.9","1.5","254.24","0.0","0.0","0.0","0.0","0.0","0.0","5.3","2.9","547.17","0.0","0.0","0.0","1.0","0.7","700.0","0.0","0.0","0.0","49.42","39.92","807.77","6.6","63.4","9606.06","5.6","0.4","71.43","2.28","2.88","5.15","0.02","0.17","0.13"
"67","1982","5","Karnataka","Mysore","72.9","192.0","2633.74","0.1","0.1","1000.0","88.2","62.9","713.15","0.1","0.3","3000.0","88.3","63.2","715.74","1.5","1.1","733.33","6.0","20.5","3416.67","120.7","139.6","1156.59","0.0","0.0","0.0","2.8","1.3","464.29","6.9","1.9","275.36","109.69","22.2","202.39","32.4","33.3","1027.78","5.5","1.2","218.18","0.0","0.0","0.0","0.1","0.0","0.0","4.2","2.7","642.86","0.0","0.0","0.0","8.9","4.3","483.15","0.0","0.0","0.0","52.26","35.09","671.45","9.3","91.5","9838.71","5.0","0.4","80.0","2.52","3.95","6.47","0.04","0.19","0.21"
"67","1983","5","Karnataka","Mysore","67.3","183.3","2723.63","0.0","0.0","0.0","90.4","66.0","730.09","0.8","2.4","3000.0","91.2","68.4","750.0","1.6","1.0","625.0","7.0","25.9","3700.0","123.0","169.2","1375.61","0.0","0.0","0.0","3.4","1.4","411.76","7.3","2.5","342.47","112.59","44.77","397.64","32.9","45.9","1395.14","5.5","1.2","218.18","0.0","0.0","0.0","0.0","0.0","0.0","5.6","4.7","839.29","0.0","0.0","0.0","8.1","3.2","395.06","0.0","0.0","0.0","59.05","41.82","708.21","8.2","77.9","9500.0","4.9","0.5","102.04","2.45","2.9","5.35","0.04","0.17","0.14"
"67","1984","5","Karnataka","Mysore","60.6","157.4","2597.36","0.0","0.0","0.0","88.1","82.1","931.9","1.1","2.2","2000.0","89.2","84.3","945.07","1.6","0.8","500.0","11.6","36.7","3163.79","118.3","139.5","1179.21","0.0","0.0","0.0","2.6","1.1","423.08","7.6","4.3","565.79","98.87","28.16","284.82","35.6","32.2","904.49","8.1","2.6","320.99","0.0","0.0","0.0","1.3","0.8","615.38","5.8","3.9","672.41","0.0","0.0","0.0","14.4","7.5","520.83","0.0","0.0","0.0","80.33","63.86","794.97","8.1","75.1","9271.6","9.7","2.6","268.04","2.44","3.01","5.44","0.05","0.2","0.31"
"67","1985","5","Karnataka","Mysore","64.5","187.4","2905.43","0.0","0.0","0.0","77.0","56.2","729.87","0.7","1.0","1428.57","77.7","57.2","736.16","1.3","0.7","538.46","11.3","26.1","2309.73","104.1","96.1","923.15","0.0","0.0","0.0","2.1","0.7","333.33","8.2","5.5","670.73","92.83","28.22","304.0","37.6","43.7","1162.23","9.5","4.1","431.58","0.0","0.0","0.0","0.0","0.0","0.0","5.6","4.3","767.86","0.0","0.0","0.0","11.3","6.4","566.37","0.0","0.0","0.0","73.69","51.57","699.82","8.1","103.4","12765.43","15.2","4.4","289.47","2.56","2.96","5.53","0.02","0.23","0.17"
"67","1986","5","Karnataka","Mysore","60.0","176.0","2933.33","0.0","0.0","0.0","74.7","57.4","768.41","1.0","1.1","1100.0","75.7","58.5","772.79","2.0","1.0","500.0","10.0","30.0","3000.0","108.0","161.0","1490.74","0.0","0.0","0.0","2.0","1.0","500.0","10.0","3.0","300.0","100.55","41.9","416.71","35.0","30.0","857.14","8.0","2.5","312.5","0.0","0.0","0.0","0.0","0.0","0.0","4.7","3.8","808.51","0.0","0.0","0.0","18.0","10.0","555.56","0.0","0.0","0.0","67.36","39.72","589.67","6.4","66.3","10359.38","18.0","4.0","222.22","2.57","3.06","5.64","0.02","0.23","0.09"
"67","1987","5","Karnataka","Mysore","74.0","186.0","2513.51","0.0","0.0","0.0","53.9","14.5","269.02","6.9","4.0","579.71","60.8","18.5","304.28","3.0","2.0","666.67","15.0","8.0","533.33","125.0","87.0","696.0","0.0","0.0","0.0","6.0","2.0","333.33","8.0","2.0","250.0","114.63","40.39","352.35","40.0","38.0","950.0","4.8","0.7","145.83","0.0","0.0","0.0","0.0","0.0","0.0","7.0","3.3","471.43","0.0","0.0","0.0","29.5","9.2","311.86","0.0","0.0","0.0","75.56","41.75","552.54","5.3","56.0","10566.04","22.0","3.0","136.36","2.39","3.17","5.56","0.01","0.26","0.09"
"67","1988","5","Karnataka","Mysore","79.8","207.5","2600.25","0.0","0.0","0.0","68.7","46.1","671.03","0.8","0.8","1000.0","69.5","46.9","674.82","1.9","1.0","526.32","16.7","50.0","2994.01","117.5","123.2","1048.51","0.0","0.0","0.0","1.1","0.2","181.82","10.5","1.6","152.38","103.7","26.68","257.28","39.7","32.2","811.08","10.0","5.1","510.0","0.0","0.0","0.0","0.0","0.0","0.0","3.0","2.6","866.67","0.0","0.0","0.0","25.6","11.7","457.03","0.2","0.1","500.0","83.57","54.49","652.03","11.5","133.4","11600.0","28.4","6.9","242.96","1.89","3.42","5.31","0.01","0.49","0.55"
"67","1989","5","Karnataka","Mysore","82.9","228.8","2759.95","0.0","0.0","0.0","76.8","67.8","882.81","2.0","4.1","2050.0","78.8","71.9","912.44","2.5","1.6","640.0","17.0","68.0","4000.0","124.2","141.1","1136.07","0.0","0.0","0.0","2.0","0.8","400.0","9.8","3.1","316.33","102.92","38.25","371.65","39.4","44.4","1126.9","8.9","2.9","325.84","0.0","0.0","0.0","0.0","0.0","0.0","3.4","3.4","1000.0","0.0","0.0","0.0","22.9","12.8","558.95","0.0","0.0","0.0","79.14","63.85","806.8","10.2","114.3","11205.88","33.9","13.1","386.43","1.83","2.71","4.55","0.02","0.51","1.15"
"67","1990","5","Karnataka","Mysore","77.48","208.92","2696.44","0.04","0.05","1250.0","69.94","39.07","558.62","3.7","4.37","1181.08","73.64","43.44","589.9","2.11","1.31","620.85","13.53","31.85","2354.03","94.5","66.92","708.15","0.0","0.0","0.0","2.18","0.66","302.75","6.9","3.54","513.04","88.07","24.24","275.24","23.03","11.02","478.51","5.12","1.75","341.8","0.04","0.01","250.0","0.0","0.0","0.0","2.83","1.77","625.44","0.0","0.0","0.0","15.88","3.58","225.44","0.0","0.0","0.0","49.47","18.66","377.2","12.13","100.21","8261.34","36.4","7.37","202.47","2.09","2.85","4.94","0.02","0.65","0.0"
"67","1991","5","Karnataka","Mysore","102.58","292.71","2853.48","0.05","0.05","1000.0","76.14","84.78","1113.48","1.89","2.15","1137.57","78.03","86.92","1113.93","4.64","9.92","2137.93","15.47","50.44","3260.5","107.11","156.46","1460.74","0.0","0.0","0.0","2.82","1.59","563.83","8.49","5.0","588.93","97.9","41.95","428.5","28.56","30.11","1054.27","8.59","4.08","474.97","0.02","0.0","0.0","0.0","0.0","0.0","3.02","2.46","814.57","0.0","0.0","0.0","21.39","16.47","769.99","0.0","0.0","0.0","65.03","53.85","828.08","16.48","189.38","11491.51","42.75","9.87","230.88","1.96","2.85","4.8","0.01","1.3","0.0"
"67","1992","5","Karnataka","Mysore","110.35","324.63","2941.82","0.06","0.06","1000.0","65.84","73.92","1122.72","2.76","5.5","1992.75","68.61","79.43","1157.7","1.96","1.83","933.67","15.81","52.52","3321.95","117.8","157.77","1339.3","0.0","0.0","0.0","2.04","0.93","455.88","10.07","4.1","407.15","93.91","41.75","444.57","38.77","43.84","1130.77","7.15","3.63","507.69","0.01","0.0","0.0","0.0","0.0","0.0","3.15","2.36","749.21","0.0","0.0","0.0","25.6","16.48","643.75","0.0","0.0","0.0","76.13","66.61","874.95","17.96","231.98","12916.48","46.01","9.27","201.48","1.96","1.85","3.81","0.0","0.85","0.0"
"67","1993","5","Karnataka","Mysore","115.72","330.75","2858.19","0.08","0.11","1375.0","53.49","40.02","748.18","2.56","3.1","1210.94","56.05","43.11","769.13","1.95","1.88","964.1","16.89","59.62","3529.9","109.67","141.23","1287.77","0.0","0.0","0.0","2.89","0.91","314.88","7.47","1.8","240.96","89.08","31.22","350.47","40.34","46.7","1157.66","6.53","2.44","373.66","0.03","0.01","333.33","0.0","0.0","0.0","3.23","1.61","498.45","0.0","0.0","0.0","26.5","8.83","333.21","0.05","0.05","1000.0","79.11","60.13","760.08","20.02","235.81","11778.72","35.18","7.27","206.65","2.07","2.42","4.49","0.0","0.98","0.0"
"67","1994","5","Karnataka","Mysore","117.97","384.2","3256.76","0.02","0.03","1500.0","63.71","87.69","1376.39","2.84","3.81","1341.55","66.56","91.5","1374.7","2.09","1.57","751.2","20.53","55.63","2709.69","102.49","141.61","1381.7","0.0","0.0","0.0","2.1","1.39","661.9","8.8","2.86","325.0","96.45","34.24","355.0","49.04","48.48","988.58","9.52","4.67","490.55","0.01","0.0","0.0","0.0","0.0","0.0","3.17","1.36","429.02","0.0","0.0","0.0","28.23","17.07","604.68","0.39","0.16","410.26","92.76","72.22","778.57","22.47","221.95","9877.61","42.83","12.51","292.08","2.59","3.17","5.75","0.01","1.02","0.5"
"67","1995","5","Karnataka","Mysore","113.82","356.45","3131.7","0.04","0.05","1250.0","51.06","44.26","866.82","1.08","1.47","1361.11","52.14","45.73","877.06","0.86","0.87","1011.63","22.51","90.62","4025.77","109.31","170.56","1560.33","0.0","0.0","0.0","2.62","0.81","309.16","7.96","1.6","201.01","95.57","36.76","384.64","40.94","47.74","1166.1","9.19","2.97","323.18","0.0","0.0","0.0","0.0","0.0","0.0","2.51","1.59","633.47","0.0","0.0","0.0","26.92","11.45","425.33","0.17","0.08","470.59","81.82","64.27","785.5","23.81","273.66","11493.49","54.6","18.84","345.05","3.05","4.12","7.17","0.01","1.39","0.22"
"67","1996","5","Karnataka","Mysore","123.09","382.82","3110.08","0.04","0.06","1500.0","46.21","48.75","1054.97","1.21","2.05","1694.21","47.42","50.81","1071.49","0.75","0.56","746.67","23.13","74.42","3217.47","104.35","163.1","1563.01","0.0","0.0","0.0","2.34","0.94","401.71","10.55","3.7","350.71","99.08","48.71","491.62","37.21","39.13","1051.6","9.32","4.98","534.33","0.0","0.0","0.0","0.0","0.0","0.0","3.22","1.89","586.96","0.0","0.0","0.0","14.93","7.11","476.22","0.0","0.0","0.0","67.64","53.72","794.2","18.11","185.84","10261.73","59.73","18.61","311.57","3.49","4.61","8.1","0.03","1.53","0.2"
"67","1997","5","Karnataka","Mysore","126.45","365.48","2890.31","0.0","0.0","0.0","39.7","36.0","906.8","1.52","1.67","1098.68","41.21","37.67","914.1","0.37","0.16","432.43","22.31","69.84","3130.43","101.25","149.32","1474.77","0.0","0.0","0.0","1.77","0.88","497.18","7.51","1.81","241.01","97.68","38.92","398.44","37.62","38.86","1032.96","8.88","5.36","603.6","0.0","0.0","0.0","0.0","0.0","0.0","3.21","3.13","975.08","0.0","0.0","0.0","12.92","5.64","436.53","0.03","0.02","666.67","56.36","48.17","854.68","19.35","205.87","10639.28","58.16","22.24","382.39","3.45","4.54","7.99","0.03","1.59","0.23"
"67","1998","5","Karnataka","Mysore","128.14","392.38","3062.12","0.01","0.01","1000.0","32.67","30.84","943.99","1.25","0.86","688.0","35.28","35.33","1001.42","0.8","0.55","687.5","26.73","109.37","4091.66","107.15","168.5","1572.56","0.0","0.0","0.0","1.67","0.41","245.51","9.18","2.53","275.6","104.3","42.67","409.11","29.63","36.67","1237.6","7.03","4.0","568.99","0.0","0.0","0.0","0.0","0.0","0.0","3.41","1.58","463.34","0.0","0.0","0.0","9.81","5.83","594.29","0.04","0.04","1000.0","53.58","48.86","911.91","26.93","306.3","11373.93","72.41","31.51","435.16","3.84","4.6","8.44","0.03","1.6","0.03"
"67","1999","5","Karnataka","Mysore","125.99","361.46","2868.96","0.01","0.01","1000.0","44.21","34.78","786.7","1.51","1.61","1066.23","45.71","36.39","796.11","0.71","0.43","605.63","25.91","68.33","2637.21","88.67","101.44","1144.02","0.0","0.0","0.0","2.42","1.27","524.79","8.52","4.13","484.74","120.43","53.9","447.56","21.7","20.5","944.7","8.63","3.36","389.34","0.01","0.0","0.0","0.0","0.0","0.0","3.31","2.03","613.29","0.0","0.0","0.0","9.01","2.47","274.14","0.02","0.02","1000.0","0.0","0.0","0.0","30.2","359.05","11889.07","75.27","29.05","385.94","6.61","6.54","13.15","0.04","1.33","0.03"
"67","2000","5","Karnataka","Mysore","127.8","373.0","2918.62","0.0","0.0","0.0","39.18","29.41","750.64","1.56","1.68","1076.92","40.7","31.09","763.88","0.7","1.0","1428.57","41.8","120.0","2870.81","97.5","152.0","1558.97","0.0","0.0","0.0","2.3","2.0","869.57","7.4","3.0","405.41","112.4","61.0","542.7","14.1","16.0","1134.75","6.5","2.0","307.69","0.0","0.0","0.0","0.0","0.0","0.0","2.8","5.0","1785.71","0.0","0.0","0.0","3.7","2.0","540.54","0.04","0.05","1250.0","30.8","26.0","844.16","24.4","255.5","10471.31","74.4","23.63","317.61","7.81","5.96","13.76","0.04","1.71","0.03"
"67","2001","5","Karnataka","Mysore","133.79","417.5","3120.56","0.0","0.0","0.0","35.9","19.94","555.43","1.26","1.27","1007.94","37.16","21.21","570.78","0.32","0.16","500.0","32.15","107.71","3350.23","107.13","171.91","1604.69","0.0","0.0","0.0","2.93","1.72","587.03","6.71","3.12","464.98","142.57","68.13","477.87","23.84","27.79","1165.69","5.88","3.76","639.46","0.03","0.01","333.33","0.0","0.0","0.0","3.08","1.67","542.21","0.0","0.0","0.0","2.96","1.27","429.05","0.07","0.06","857.14","39.78","35.35","888.64","29.04","271.27","9341.25","66.47","14.21","213.78","7.37","6.37","13.75","0.06","2.29","0.04"
"67","2002","5","Karnataka","Mysore","95.39","262.85","2755.53","0.0","0.0","0.0","29.84","8.47","283.85","2.06","1.89","917.48","31.89","10.36","324.87","0.57","0.38","666.67","34.84","85.89","2465.27","94.59","97.04","1025.9","0.0","0.0","0.0","3.0","1.45","483.33","8.34","2.95","353.72","145.75","40.77","279.73","24.5","18.03","735.92","6.18","2.31","373.79","0.0","0.0","0.0","0.0","0.0","0.0","3.86","2.06","533.68","0.0","0.0","0.0","8.52","2.29","268.78","0.0","0.0","0.0","48.58","25.83","531.7","29.81","303.83","10192.22","41.38","5.58","134.85","8.46","6.5","14.96","0.06","2.15","0.04"
"67","2003","5","Karnataka","Mysore","92.97","277.23","2981.93","0.0","0.0","0.0","26.69","6.74","252.53","2.05","1.63","795.12","28.74","8.37","291.23","0.24","0.16","666.67","36.5","73.56","2015.34","103.78","97.31","937.66","0.0","0.0","0.0","3.39","1.14","336.28","5.06","2.19","432.81","126.66","30.66","242.07","23.4","11.87","507.26","4.94","2.04","412.96","0.0","0.0","0.0","0.0","0.0","0.0","2.4","1.18","491.67","0.0","0.0","0.0","5.26","1.48","281.37","0.0","0.0","0.0","40.71","17.55","431.1","17.43","188.04","10788.3","48.23","5.84","121.09","8.63","6.58","15.2","0.05","2.29","0.04"
"67","2004","5","Karnataka","Mysore","134.51","451.41","3355.96","0.0","0.0","0.0","45.97","65.06","1415.27","1.03","0.6","582.52","47.0","65.66","1397.02","0.62","0.5","806.45","38.34","115.18","3004.17","103.58","158.64","1531.57","0.0","0.0","0.0","3.12","2.41","772.44","7.25","4.28","590.34","157.15","53.11","337.96","28.8","27.83","966.32","12.75","12.11","949.8","0.0","0.0","0.0","0.0","0.0","0.0","3.01","2.11","701.0","0.0","0.0","0.0","7.09","3.82","538.79","0.02","0.01","500.0","56.14","46.8","833.63","11.16","135.31","12124.55","87.13","14.87","170.66","8.98","7.4","16.39","0.03","2.56","0.04"
"67","2005","5","Karnataka","Mysore","139.08","409.18","2942.05","0.0","0.0","0.0","39.4","31.0","786.8","1.12","1.09","973.21","40.52","32.08","791.71","0.92","0.9","978.26","44.97","151.01","3358.02","124.11","257.06","2071.23","0.0","0.0","0.0","3.65","2.12","580.82","6.17","3.53","572.12","153.14","57.6","376.13","37.47","28.32","755.8","9.69","13.29","1371.52","0.03","0.01","333.33","0.0","0.0","0.0","5.59","3.49","624.33","0.0","0.0","0.0","8.86","3.4","383.75","0.01","0.01","1000.0","67.74","49.77","734.72","15.11","157.5","10423.56","53.45","13.91","260.24","8.74","8.9","17.64","0.01","2.88","0.06"
"67","2006","5","Karnataka","Mysore","130.67","363.55","2782.2","0.0","0.0","0.0","35.12","35.54","1011.96","0.52","0.38","730.77","35.65","35.93","1007.85","0.39","0.24","615.38","55.46","176.16","3176.34","85.27","126.41","1482.47","0.0","0.0","0.0","5.23","2.2","420.65","7.42","5.9","795.15","151.69","59.61","392.97","22.33","11.18","500.67","15.14","14.37","949.14","0.0","0.0","0.0","0.0","0.0","0.0","5.07","3.55","700.2","0.0","0.0","0.0","18.2","9.12","501.1","0.02","0.02","1000.0","65.12","39.13","600.89","19.22","229.55","11943.29","56.58","8.7","153.76","9.91","8.57","18.48","0.2","2.44","0.06"
"67","2007","5","Karnataka","Mysore","142.49","421.44","2957.68","0.0","0.0","0.0","30.44","27.35","898.49","0.35","0.43","1228.57","30.8","27.78","901.95","0.78","0.97","1243.59","64.73","189.96","2934.65","99.61","158.93","1595.52","0.0","0.0","0.0","4.65","3.05","655.91","5.1","2.52","494.12","151.47","66.68","440.22","21.21","14.01","660.54","10.24","6.56","640.62","0.0","0.0","0.0","0.0","0.0","0.0","4.81","2.13","442.83","0.0","0.0","0.0","18.41","7.0","380.23","0.05","0.04","800.0","61.79","33.33","539.41","23.62","198.24","8392.89","54.69","6.38","116.66","15.11","11.36","26.46","0.21","3.44","0.06"
